"node","clade","node.type","branch.length","label","astral","gcf","scf"
292,"Notomys_alexis_U1308;Notomys_mitchellii_M21518","internal",0.00080302,"100/19/33.8",100,19,33.8
293,"Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623","internal",0.0176175,"100/88.2/92.2",100,88.2,92.2
294,"Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380","internal",0.00185234,"100/30.9/43.7",100,30.9,43.7
295,"Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380","internal",0.00180104,"100/34/45.2",100,34,45.2
296,"Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380","internal",0.00936734,"100/82.4/87.8",100,82.4,87.8
297,"Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864","internal",0.00687478,"100/70.1/73.6",100,70.1,73.6
298,"Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337","internal",0.00525892,"100/52.2/62.7",100,52.2,62.7
299,"Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337","internal",0.00233443,"100/44.2/50.5",100,44.2,50.5
300,"Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337","internal",0.00504538,"100/68.1/69",100,68.1,69
301,"Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056","internal",0.0015932,"100/39.8/44.6",100,39.8,44.6
302,"Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335","internal",0.00336182,"100/34.3/54.3",100,34.3,54.3
303,"Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709","internal",0.00850292,"100/70.6/71.3",100,70.6,71.3
304,"Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709","internal",0.000997267,"100/24.7/42.4",100,24.7,42.4
305,"Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716","internal",0.000694995,"100/18.6/40.2",100,18.6,40.2
306,"Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754","internal",0.000972083,"100/27.1/39.7",100,27.1,39.7
307,"Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709","internal",0.00177079,"100/37.4/46.5",100,37.4,46.5
308,"Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920","internal",0.00317351,"100/58.8/64.2",100,58.8,64.2
309,"Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Parahydromys_asper_ABTC45798","internal",0.00602911,"100/70.2/75.1",100,70.2,75.1
310,"Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Parahydromys_asper_ABTC45798","internal",0.00513981,"100/70.7/76.8",100,70.7,76.8
311,"Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391","internal",0.00169383,"100/47.7/53.2",100,47.7,53.2
312,"Abeomelomys_sevia_KUM161018;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Pogonomelomys_mayeri_AMM21849;Xenuromys_barbatus_ABTC129204","internal",0.00547594,"100/57.2/57.4",100,57.2,57.4
313,"Abeomelomys_sevia_KUM161018;Mallomys_rothschildi_ABTC47402;Pogonomelomys_mayeri_AMM21849","internal",0.00178503,"100/38/44.9",100,38,44.9
314,"Abeomelomys_sevia_KUM161018;Pogonomelomys_mayeri_AMM21849","internal",0.0053355,"100/65.3/61",100,65.3,61
315,"Mammelomys_lanosus_ABTC47208;Xenuromys_barbatus_ABTC129204","internal",0.00583485,"100/65.6/60.6",100,65.6,60.6
316,"Anisomys_imitator_ABTC45107;Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144","internal",0.000546353,"100/13.9/40.5",100,13.9,40.5
317,"Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144","internal",0.000359836,"100/9.99/31.9",100,9.99,31.9
318,"Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144","internal",0.000520585,"100/12.6/39.1",100,12.6,39.1
319,"Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144","internal",0.00109433,"100/22.1/39.5",100,22.1,39.5
320,"Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144","internal",0.00138565,"100/26.9/39.4",100,26.9,39.4
321,"Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195","internal",0.0115543,"100/75.4/66.1",100,75.4,66.1
322,"Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195","internal",0.00445366,"100/63.6/59.3",100,63.6,59.3
323,"Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195","internal",0.00136456,"100/40.6/39.2",100,40.6,39.2
324,"Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311","internal",0.0149437,"100/90.1/91.7",100,90.1,91.7
325,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Apodemus_sylvaticus_SMG3823;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Colomys_goslingi_TCD4175;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Lemniscomys_striatus_TCD4711;Malacomys_longipes_TCD4253;Mastomys_natalensis_T4162;Micaelemys_namaquensis_MNHN1987009;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Vandeleuria_oleracea_ABTC116404;Zelotomys_woosnami_TTU-M115260","internal",0.00173056,"100/20.9/35.2",100,20.9,35.2
326,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Vandeleuria_oleracea_ABTC116404","internal",0.00282031,"100/31.6/38.2",100,31.6,38.2
327,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.00504179,"100/53.9/47",100,53.9,47
328,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.0064167,"100/61.7/50",100,61.7,50
329,"Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841","internal",0.0244301,"100/92/85.9",100,92,85.9
330,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.00624698,"100/58.6/53.5",100,58.6,53.5
331,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.000934051,"100/15.4/33.7",100,15.4,33.7
332,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Grammomys_dryas_LSUMZ37716;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.00111574,"100/15.4/37.1",100,15.4,37.1
333,"Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065","internal",0.00228714,"100/30.9/40",100,30.9,40
334,"Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065","internal",0.00995113,"100/73.6/65",100,73.6,65
335,"Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213","internal",0.00222611,"100/45.6/43",100,45.6,43
336,"Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711","internal",0.00591302,"100/69.4/60.5",100,69.4,60.5
337,"Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201","internal",0.00843105,"100/83.3/78.8",100,83.3,78.8
338,"Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213","internal",0.0044128,"100/65.4/58.5",100,65.4,58.5
339,"Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213","internal",0.00476919,"100/73.6/65.3",100,73.6,65.3
340,"Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389","internal",0.0254282,"100/93.8/96",100,93.8,96
341,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Micaelemys_namaquensis_MNHN1987009;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.00125508,"100/18/39.1",100,18,39.1
342,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.00195265,"100/25.9/40.1",100,25.9,40.1
343,"Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708","internal",0.0089769,"100/73.2/65",100,73.2,65
344,"Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.000816788,"80/15.5/34.5",80,15.5,34.5
345,"Grammomys_dryas_LSUMZ37716;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.00276268,"100/40.8/44.2",100,40.8,44.2
346,"Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935","internal",0.00437942,"100/60.3/55.8",100,60.3,55.8
347,"Dephomys_defua_MNHNR24062;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459","internal",0.00310654,"100/39.1/42.8",100,39.1,42.8
348,"Dephomys_defua_MNHNR24062;Hybomys_lunaris_LSUMZ37734;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459","internal",0.00736114,"100/70.1/59.3",100,70.1,59.3
349,"Dephomys_defua_MNHNR24062;Stochomys_longicaudatus_MNHN1999459","internal",0.00493321,"100/68.6/58.4",100,68.6,58.4
350,"Hybomys_lunaris_LSUMZ37734;Hybomys_univittatus_TCD4026","internal",0.0241669,"100/92.4/94.6",100,92.4,94.6
351,"Apodemus_sylvaticus_SMG3823;Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Malacomys_longipes_TCD4253;Mastomys_natalensis_T4162;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Myomyscus_verreauxii_MNHN1999102;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260","internal",0.00462772,"100/40.4/42.2",100,40.4,42.2
352,"Apodemus_sylvaticus_SMG3823;Malacomys_longipes_TCD4253","internal",0.00317101,"100/32.8/38",100,32.8,38
353,"Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Mastomys_natalensis_T4162;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Myomyscus_verreauxii_MNHN1999102;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260","internal",0.0035179,"100/40.4/40.3",100,40.4,40.3
354,"Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260","internal",0.0248654,"100/86/78.2",100,86,78.2
355,"Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260","internal",0.00350242,"100/53.3/48.6",100,53.3,48.6
356,"Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260","internal",0.00176863,"100/37.8/39.6",100,37.8,39.6
357,"Colomys_goslingi_TCD4175;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260","internal",0.00423296,"100/62.4/54.6",100,62.4,54.6
358,"Colomys_goslingi_TCD4175;Zelotomys_woosnami_TTU-M115260","internal",0.00486009,"100/68.9/60.9",100,68.9,60.9
359,"Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31","internal",0.0105175,"100/80.3/75.1",100,80.3,75.1
360,"Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382","internal",0.00538564,"100/68.8/58.7",100,68.8,58.7
361,"Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382","internal",0.00600982,"100/75.9/64.3",100,75.9,64.3
362,"mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4","internal",0.0226038,"100/84.3/74",100,84.3,74
363,"mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4","internal",0.00244023,"100/37.7/38.8",100,37.7,38.8
364,"Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820","internal",0.0229899,"100/92.7/87.6",100,92.7,87.6
365,"mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4","internal",0.00223099,"100/36.1/41.5",100,36.1,41.5
366,"mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_spicilegus_10460X11;Mus_spretus_10460X4","internal",0.0113581,"100/78.8/72.4",100,78.8,72.4
367,"Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3","internal",0.00308477,"100/58.4/52",100,58.4,52
368,"Mus_cervicolor_10460X10;Mus_cookii_10460X3","internal",0.00293665,"100/61.7/58.8",100,61.7,58.8
369,"mm10;Mus_macedonicus_10460X12;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_spicilegus_10460X11;Mus_spretus_10460X4","internal",0.00857495,"100/77.3/78.3",100,77.3,78.3
370,"Mus_macedonicus_10460X12;Mus_spicilegus_10460X11;Mus_spretus_10460X4","internal",0.00160141,"100/37.6/45.5",100,37.6,45.5
371,"Mus_macedonicus_10460X12;Mus_spicilegus_10460X11","internal",0.00350905,"100/62.5/65.8",100,62.5,65.8
372,"mm10;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5","internal",0.00362229,"100/60.4/66.5",100,60.4,66.5
373,"Mus_musculus-castaneus_10460X7;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5","internal",0.0025568,"100/49.2/65.2",100,49.2,65.2
374,"Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5","internal",0.00192808,"100/49.7/55.6",100,49.7,55.6
375,"mm10;Mus_musculus-domesticus_10460X15","internal",0.00231076,"100/60.9/64.9",100,60.9,64.9
